,NOMBRE,CONTROL,TIPO_MONITOREO,COSTO_MATRICULA,ESTADO,INGRESOS_FAMILIARES_M1,INGRESOS_FAMILIARES_H2,Labels_3Clusters
7146,Tennessee College of Applied Technology-Nashville,1,0,3477.0,49,0.106126915,0.0,2
7147,Anamarc College-Santa Teresa,3,0,28472.0,37,0.136204889,0.04793951204880309,0
7148,Withlacoochee Technical Institute,1,0,3792.0,10,0.142857143,0.0,2
7150,Autry Technology Center,1,0,3270.0,41,0.15777064504154126,0.0,2
7151,Walla Walla Community College,1,0,4376.0,55,0.15777064504154126,0.09437983713587411,2
7152,Cape Cod Community College,1,0,4088.0,22,0.151400862,0.032866379,2
7153,Taft University System,3,0,3626.0,5,0.1259623544467344,0.0,2
7154,Missouri School of Barbering & Hairstyling,3,1,11570.0,28,0.1259623544467344,0.0,0
7155,Avenue Five Institute,3,0,18915.0,50,0.1259623544467344,0.04793951204880309,0
7156,Telshe Yeshiva-Chicago,2,0,12000.0,17,0.14186649974413781,0.0,0
7158,Concorde Career College-San Diego,3,0,15244.0,5,0.152399481,0.027885863,0
7159,Florence-Darlington Technical College,1,0,3838.0,47,0.15777064504154126,0.09437983713587411,2
7160,Hair Academy of Safford,3,0,9450.0,4,0.1259623544467344,0.0,0
7161,Universal Technical Institute of Illinois Inc,3,0,40200.0,17,0.1259623544467344,0.04793951204880309,0
7162,Lincoln Trail College,1,0,2954.0,17,0.156410256,0.025641026,2
7163,Professional Institute of Beauty,3,0,12882.0,5,0.1259623544467344,0.0,0
7164,University of West Georgia,1,0,5837.0,12,0.169404125,0.109243698,2
7165,Moody Bible Institute-Spokane,2,0,9006.0,55,0.261988304,0.0,2
7166,Tricoci University of Beauty Culture-Glendale Heights,3,0,18800.0,17,0.157407407,0.067901235,0
7167,Washington County Career Center-Adult Technical Training,1,0,5000.0,40,0.156133829,0.0,2
7168,Lake Forest College,2,0,39842.0,17,0.12195122,0.242378049,1
7170,Academy College,3,0,18680.0,27,0.141414141,0.04793951204880309,0
7171,Laguna College of Art and Design,2,0,26500.0,5,0.123348018,0.211453745,1
7172,Pomona College,2,0,43580.0,5,0.14186649974413781,0.0711596745923386,0
7173,Ivy Tech Community College-Lafayette,1,0,3605.0,18,0.138444414,0.018811743,2
7175,Harcum College,2,0,20660.0,43,0.151839465,0.048160535,0
7176,Alaska Christian College,2,0,7614.0,0,0.14186649974413781,0.0,0
7177,Coastline Community College,1,0,1136.0,5,0.182711198,0.09437983713587411,2
7178,Misericordia University,2,0,28210.0,43,0.143851508,0.229698376,1
7179,Saginaw Chippewa Tribal College,1,0,2040.0,26,0.15777064504154126,0.0,2
7180,Yuba College,1,0,1144.0,5,0.15777064504154126,0.09437983713587411,2
7181,American International College,2,0,30040.0,22,0.160367722,0.135852911,0
7182,Immokalee Technical Center,1,0,5080.0,10,0.15777064504154126,0.0,2
7183,ECPI University-Manassas,3,0,14245.0,52,0.1259623544467344,0.04793951204880309,0
7184,Hair Academy II,3,0,16125.0,23,0.126903553,0.04793951204880309,0
7185,Amarillo College,1,0,1914.0,50,0.15777064504154126,0.09437983713587411,2
7186,Lake Region State College,1,0,4037.0,33,0.191275168,0.067114094,2
7188,Lake Washington Institute of Technology,1,0,3907.0,55,0.154509284,0.036472149,2
7189,Enterprise State Community College,1,0,3780.0,1,0.165042235,0.021442495,2
7190,Maryland Beauty Academy of Reisterstown,3,0,15150.0,23,0.1259623544467344,0.0,0
7191,Concorde Career College-San Bernardino,3,0,15204.0,5,0.137362637,0.029827316,0
7192,Concorde Career College-Garden Grove,3,0,31540.0,5,0.132151491,0.033843675,0
7194,Fortis Institute-Port Saint Lucie,3,0,22747.0,10,0.122690318,0.012195122,0
7195,Sierra Valley College of Court Reporting,3,0,12000.0,5,0.1259623544467344,0.04793951204880309,0
7196,White Earth Tribal and Community College,2,0,3285.0,27,0.14186649974413781,0.0,2
7197,Carver Bible College,2,1,8325.0,12,0.14186649974413781,0.0711596745923386,0
7198,Georgia Southern University,1,0,6071.0,12,0.15777064504154126,0.09437983713587411,2
7200,College America-Fort Collins,2,0,17211.0,6,0.13367052,0.011560694,0
7201,McCann School of Business & Technology,3,0,9820.0,43,0.1259623544467344,0.04793951204880309,0
7203,Babson College,2,0,43520.0,22,0.14186649974413781,0.0711596745923386,0
7204,Ohio Technical College-PowerSport Institute,3,0,27900.0,40,0.1259623544467344,0.04793951204880309,0
7205,Le Cordon Bleu College of Culinary Arts-Chicago,3,0,12910.0,17,0.10945946,0.02972973,0
7206,Essex County College,1,0,3384.0,36,0.15777064504154126,0.09437983713587411,2
7207,Caribbean University-Carolina,2,0,4850.0,44,0.14186649974413781,0.0711596745923386,0
7208,University of Phoenix-Sacramento Valley Campus,3,0,11303.0,5,0.135500822,0.015967208,0
7210,Baker College of Auburn Hills,2,0,8100.0,26,0.14186649974413781,0.0711596745923386,0
7211,Stanly Community College,1,0,2412.0,32,0.184746877,0.0,2
7212,Empire Beauty School-Bloomfield,3,0,15012.0,36,0.116015132,0.014712064,0
7213,Catholic University of America,2,0,38526.0,8,0.083333333,0.477477478,1
7214,Lancaster School of Cosmetology,3,0,12600.0,43,0.130769231,0.046153846,0
7215,George Stone Technical Center,1,0,2874.0,10,0.092741936,0.0,2
7216,Everett Community College,1,0,3618.0,55,0.15777064504154126,0.09437983713587411,2
7217,American Beauty Academy,3,0,13500.0,51,0.180327869,0.04793951204880309,0
7218,Omnitech Institute,3,0,15900.0,12,0.076502732,0.04793951204880309,0
7219,Lawrence University,2,0,41226.0,56,0.14186649974413781,0.0711596745923386,0
7220,University of New Mexico-Main Campus,1,0,6846.0,37,0.15777064504154126,0.09437983713587411,2
7221,South Puget Sound Community College,1,0,4470.0,55,0.157894737,0.013582343,2
7222,John Tyler Community College,1,0,3970.0,52,0.15777064504154126,0.09437983713587411,2
7223,Digital Film Academy,3,0,17520.0,39,0.1259623544467344,0.04793951204880309,0
7224,International Beauty College,3,0,9725.0,50,0.1259623544467344,0.0,0
7225,Academy Di Capelli-School of Cosmetology,3,0,18450.0,7,0.129310345,0.04793951204880309,0
7226,East-West University,2,0,18795.0,17,0.094186047,0.0711596745923386,0
7227,Rhodes College,2,0,39794.0,49,0.096774194,0.39658444,1
7229,Young Harris College,2,0,25105.0,12,0.159482759,0.159482759,0
7231,Nash Community College,1,0,2408.0,32,0.15777064504154126,0.09437983713587411,2
7232,Golf Academy of America-Farmers Branch,3,0,34300.0,50,0.1259623544467344,0.04793951204880309,0
7233,Everest College-Chesapeake,3,0,11700.0,52,0.096216721,0.010742644,0
7234,JZ Trend Academy Paul Mitchell Partner School,3,0,14395.0,33,0.1259623544467344,0.04793951204880309,0
7235,Institute of Production and Recording,3,0,19545.0,27,0.150197629,0.106719368,0
7236,Western Dakota Technical Institute,1,0,5840.0,48,0.134562212,0.025806452,2
7237,Sullivan County Community College,1,0,5116.0,39,0.184859155,0.030809859,2
7239,International Baptist College and Seminary,2,0,11566.0,4,0.14186649974413781,0.0,0
7240,Alcorn State University,1,0,6108.0,30,0.134636265,0.018458198,2
7241,Thomas Nelson Community College,1,0,3981.0,52,0.142920354,0.025516224,2
7242,Cayuga County Community College,1,0,4482.0,39,0.150633855,0.041014169,2
7243,Marinello Schools of Beauty-Provo,3,0,19000.0,51,0.168224299,0.0,0
7244,Port Huron Cosmetology College,3,0,14825.0,26,0.1259623544467344,0.04793951204880309,0
7245,Voorhees College,2,0,10780.0,47,0.147916667,0.0711596745923386,0
7246,Barstow Community College,1,0,1104.0,5,0.120741862,0.0,2
7247,Faith Baptist Bible College and Theological Seminary,2,0,15546.0,15,0.25210084,0.0711596745923386,2
7248,Oakton Community College,1,0,2829.0,17,0.15777064504154126,0.09437983713587411,2
7249,Ohio Business College-Sheffield,3,0,8500.0,40,0.1259623544467344,0.04793951204880309,0
7250,Phagans School of Hair Design-Portland,3,0,21900.0,42,0.107317073,0.04793951204880309,0
7251,Harmon's Beauty School,3,0,16134.0,23,0.1259623544467344,0.0,0
7252,Aveda Institute-Los Angeles,3,0,21035.0,5,0.105185185,0.087407407,0
7253,Oakland University,1,0,10613.0,26,0.141431739,0.14491606,2
7255,YTI Career Institute-York,3,0,32074.0,43,0.153746211,0.049372023,0
7256,American Institute of Massage Therapy,3,0,10500.0,5,0.1259623544467344,0.04793951204880309,0
7257,L E Fletcher Technical Community College,1,0,3242.0,21,0.129595588,0.0,2
7258,Interactive College of Technology-Morrow,3,0,8450.0,12,0.1259623544467344,0.04793951204880309,0
7259,University of New Mexico-Taos Campus,1,0,1800.0,37,0.15777064504154126,0.09437983713587411,2
7260,University of Idaho,1,0,6524.0,16,0.15777064504154126,0.09437983713587411,2
7261,College of the Sequoias,1,0,1362.0,5,0.167916591,0.09437983713587411,2
7262,College of Lake County,1,0,3136.0,17,0.184309392,0.021657459,2
7263,Fortis Institute-Houston,3,0,14418.0,50,0.092791411,0.007668712,0
7264,Marinello School of Beauty-Overland Park,3,0,15865.0,19,0.088888889,0.023931624,0
7265,RWM Fiber Optics,3,0,13525.0,5,0.1259623544467344,0.0,0
7266,Sarasota County Technical Institute,1,0,5608.0,10,0.170731707,0.0,2
7267,Real Barbers College,3,0,17825.0,5,0.169934641,0.04793951204880309,0
7268,Career Technical College-Shreveport,3,0,9549.0,21,0.095926913,0.014845832,0
7269,Harrisburg University of Science and Technology,2,0,23900.0,43,0.20746888,0.074688797,0
7270,Golf Academy of America-Myrtle Beach,3,0,16670.0,47,0.1259623544467344,0.04793951204880309,0
7271,Xenon International Academy-Wichita,3,0,16000.0,19,0.125,0.036585366,0
7272,Minnesota School of Business-Lakeville,3,0,14040.0,27,0.1259623544467344,0.04793951204880309,0
7273,Charles and Sues School of Hair Design,3,0,16000.0,50,0.1259623544467344,0.04793951204880309,0
7274,University of California-Berkeley,1,0,12864.0,5,0.15777064504154126,0.09437983713587411,0
7275,American Institute-Margate,3,0,15995.0,10,0.083333333,0.04793951204880309,0
7276,Texas State Technical College-Waco,1,0,3342.0,50,0.128252788,0.043060719,0
7277,MediaTech Institute-Dallas,3,0,24000.0,50,0.12386707,0.025679758,0
7278,Saint Gregory's University,2,0,20595.0,41,0.219135803,0.049382716,2
7279,ITT Technical Institute-Johnson City,3,0,18048.0,49,0.1259623544467344,0.04793951204880309,0
7280,Nevada Regional Technical Center,1,0,7300.0,28,0.15777064504154126,0.0,0
7281,Fortis College-Centerville,3,0,11586.0,40,0.1259623544467344,0.04793951204880309,0
7282,Nova College de Puerto Rico,3,0,15662.0,44,0.1259623544467344,0.0,0
7284,Otis College of Art and Design,2,0,39430.0,5,0.150395778,0.131926121,0
7285,Dean Institute of Technology,3,0,13050.0,43,0.07239819,0.04793951204880309,0
7286,Triangle Tech Inc-Dubois,3,0,16624.0,43,0.159493671,0.027848101,0
7287,Kilian Community College,2,0,10890.0,48,0.121405751,0.0711596745923386,0
7288,Louisiana Delta Community College,1,0,3312.0,21,0.15777064504154126,0.09437983713587411,2
7289,Stark State College,1,0,3607.0,40,0.110459638,0.018532091,2
7290,Southwestern Oregon Community College,1,0,5184.0,42,0.15777064504154126,0.09437983713587411,2
7291,DigiPen Institute of Technology,3,0,26720.0,55,0.122077922,0.262337662,1
7292,St Vincent's College,2,0,19650.0,7,0.182464455,0.125592417,0
7293,Jolei's Hair Institute,3,0,14265.0,47,0.1259623544467344,0.0,0
7294,Ouachita Baptist University,2,0,22370.0,2,0.152293578,0.198165138,1
7295,Elmhurst College,2,0,32920.0,17,0.14186649974413781,0.0711596745923386,0
7296,Pitt Community College,1,0,1979.0,32,0.15777064504154126,0.09437983713587411,2
7297,Universidad Politecnica de Puerto Rico,2,0,7548.0,44,0.14186649974413781,0.0711596745923386,0
7298,Headmasters School of Hair Design,3,0,15300.0,16,0.1259623544467344,0.04793951204880309,0
7302,Henderson Community College,1,0,3456.0,20,0.127719962,0.020813624,2
7303,Universal Technical Institute of Arizona Inc,3,0,40900.0,4,0.1259623544467344,0.04793951204880309,0
7304,Eastern Maine Community College,1,0,3580.0,24,0.163729392,0.040932348,2
7305,Missouri College of Cosmetology North,3,0,12900.0,28,0.128378378,0.04793951204880309,0
7306,Everest College-Melrose Park,3,0,18841.0,17,0.1259623544467344,0.04793951204880309,0
7307,Applied Technology Services,1,0,16000.0,28,0.100436681,0.09437983713587411,0
7308,Maharishi University of Management,2,0,26430.0,15,0.059113301,0.0711596745923386,0
7309,Toledo Restaurant Training Center,2,0,5650.0,40,0.14186649974413781,0.0,2
7310,New Mexico State University-Dona Ana,1,0,1560.0,37,0.168851718,0.030628391,2
7311,Mac Daniels Beauty School,3,0,15000.0,17,0.1259623544467344,0.04793951204880309,0
7312,Escuela de Artes Plasticas de Puerto Rico,1,0,3248.0,44,0.216494845,0.0,2
7313,Volunteer Beauty Academy-Nashville,3,0,14950.0,49,0.1259623544467344,0.0,0
7314,Westside Tech,1,0,3422.0,10,0.127619048,0.0,2
7315,Marinello School of Beauty-San Rafael,3,0,18511.0,5,0.099787686,0.04793951204880309,0
7316,Empire Beauty School-Laurel Springs,3,0,14400.0,36,0.101382489,0.021505376,0
7317,Carrington College California-San Jose,3,0,32351.0,5,0.1259623544467344,0.04793951204880309,0
7318,Madison Media Institute - Rockford Career College,3,0,10352.0,17,0.101070951,0.050870147,0
7319,Industrial Technical College,3,0,6480.0,44,0.1259623544467344,0.0,0
7320,Middlesex County College,1,0,3350.0,36,0.15777064504154126,0.09437983713587411,2
7321,Eastern Nazarene College,2,1,27922.0,22,0.164864865,0.075675676,0
7322,Pickens Technical College,1,0,2376.0,6,0.177927928,0.0,2
7323,Donna's Academy of Hair Design,3,0,11650.0,28,0.1259623544467344,0.04793951204880309,0
7324,Miami Lakes Educational Center,1,0,3935.0,10,0.116809117,0.0,2
7325,International Technical College,3,0,9535.0,44,0.1259623544467344,0.0,0
7326,Florida Memorial University,2,0,14776.0,10,0.14186649974413781,0.0711596745923386,0
7327,ITT Technical Institute-National City,3,0,18048.0,5,0.1259623544467344,0.04793951204880309,0
7328,Raphael's School of Beauty Culture Inc-Niles,3,0,15310.0,40,0.071161049,0.04793951204880309,0
7329,Saint Mary's College of California,2,0,39890.0,5,0.118096856,0.315208156,1
7330,Lu Ross Academy,3,0,17700.0,5,0.153005465,0.035519126,0
7331,Strayer University-Allentown Campus,3,0,15496.0,43,0.138014931,0.012998267,0
7332,Colorado State University-Fort Collins,1,0,9313.0,6,0.15777064504154126,0.09437983713587411,0
7333,Treasure Valley Community College,1,0,5280.0,42,0.15777064504154126,0.09437983713587411,2
7334,Brown Mackie College-Phoenix,3,0,12114.0,4,0.1259623544467344,0.04793951204880309,0
7335,Empire Beauty School-Cherry Hill,3,0,14400.0,36,0.097618118,0.022256931,0
7336,Pulse Beauty Academy-A Paul Mitchell Partner School,3,0,15750.0,43,0.085,0.2,1
7337,European Academy of Cosmetology and Hairdressing,3,0,18500.0,7,0.1259623544467344,0.04793951204880309,0
7338,Empire Beauty School-Harrisburg,3,0,14490.0,43,0.095963756,0.019769358,0
7339,University of Alabama in Huntsville,1,0,9192.0,1,0.132368149,0.107032058,0
7340,Marymount Manhattan College,2,0,26640.0,39,0.141826923,0.301682692,1
7341,Kaplan Career Institute-Philadelphia,3,0,15585.0,43,0.102617366,0.005400914,0
7342,Creative Images Institute of Cosmetology-North Dayton,3,0,15290.0,40,0.116710875,0.04793951204880309,0
7343,Assabet Valley Regional Technical School,1,0,12207.0,22,0.23943662,0.09437983713587411,2
7344,Paul D Camp Community College,1,0,3964.0,52,0.121982211,0.0,2
7345,Sullivan County BOCES-Practical Nursing Program,1,0,9000.0,39,0.15777064504154126,0.09437983713587411,0
7346,ITT Technical Institute-Earth City,3,0,18048.0,28,0.1259623544467344,0.04793951204880309,0
7347,Fayetteville State University,1,0,4605.0,32,0.15777064504154126,0.09437983713587411,2
7348,Minnesota State College-SE Technical-Red Wing,1,0,6064.0,27,0.15777064504154126,0.09437983713587411,2
7349,ITT Technical Institute-Lake Mary,3,0,18048.0,10,0.1259623544467344,0.04793951204880309,0
7350,Sherman Kendall Academy-Midvale,3,0,12800.0,51,0.1259623544467344,0.04793951204880309,0
7351,Florida Southern College,2,0,28580.0,10,0.14186649974413781,0.0711596745923386,0
7354,University of Wisconsin-Stevens Point,1,0,7577.0,56,0.139246904,0.144553955,2
7355,Northeastern Illinois University,1,0,8460.0,17,0.15777064504154126,0.09437983713587411,0
7356,Bellus Academy-Poway,3,0,20850.0,5,0.17125,0.07125,0
7357,Arizona Automotive Institute,3,0,19220.0,4,0.117686617,0.04793951204880309,0
7358,CUNY John Jay College of Criminal Justice,1,0,6059.0,39,0.15777064504154126,0.09437983713587411,2
7359,Escuela Tecnica de Electricidad,3,0,9240.0,44,0.1259623544467344,0.04793951204880309,0
7360,Westwood College-Northlake,3,0,14664.0,12,0.132173913,0.010434783,0
7361,University of North Georgia,1,0,4219.0,12,0.15777064504154126,0.09437983713587411,2
7363,Purdue University-Main Campus,1,0,9992.0,18,0.15777064504154126,0.09437983713587411,0
7364,Regency Beauty Institute-Grand Rapids,3,0,17300.0,26,0.094486839,0.027951642,0
7365,College of Marin,1,0,1420.0,5,0.110461339,0.09437983713587411,0
7366,Bryn Mawr College,2,0,43900.0,43,0.135135135,0.3,1
7367,National University College-Caguas,3,0,6495.0,44,0.1259623544467344,0.04793951204880309,0
7368,Pennsylvania State University-Penn State Berks,1,0,14240.0,43,0.15777064504154126,0.09437983713587411,0
7369,Bellingham Technical College,1,0,4637.0,55,0.131615599,0.01810585,2
7370,LeGrand Institute of Cosmetology Inc,3,0,12500.0,47,0.1259623544467344,0.04793951204880309,0
7371,The Academy Waukesha,3,0,15750.0,56,0.162436548,0.07106599,0
7372,College of William and Mary,1,0,15463.0,52,0.11001642,0.380952381,1
7373,Remington College-Nashville Campus,2,0,15995.0,49,0.100698487,0.00839847,0
7374,South Suburban College,1,0,4133.0,17,0.150782361,0.0,2
7375,Davenport University-Kalamazoo Location,2,0,13966.0,26,0.1456417,0.048620237,0
7376,Strayer University-Miramar Campus,3,0,15495.0,10,0.138014931,0.012998267,0
7377,Flair Beauty College,3,0,12081.0,5,0.1259623544467344,0.04793951204880309,0
7378,Escuela De Troqueleria Y Herramentaje,1,0,1040.0,44,0.15777064504154126,0.09437983713587411,2
7379,University of Notre Dame,2,0,44605.0,18,0.083850932,0.501035197,1
7380,Dorsey Business Schools-Waterford Pontiac,3,0,17568.0,26,0.076583211,0.004207869,0
7381,New Jersey Institute of Technology,1,0,15218.0,36,0.15777064504154126,0.09437983713587411,0
7382,Cedarville University,2,0,26420.0,40,0.145756458,0.264760148,1
7383,Long Beach City College,1,0,1182.0,5,0.15777064504154126,0.09437983713587411,2
7385,Kiamichi Technology Center-Atoka,1,0,1313.0,41,0.129899216,0.0,2
7386,SUNY Institute of Technology at Utica-Rome,1,0,7090.0,39,0.156751653,0.101983003,2
7389,Kiamichi Technology Center-Hugo,1,0,1313.0,41,0.129899216,0.0,2
7391,Victoria College,1,0,2490.0,50,0.150197629,0.020327499,2
7392,Regency Beauty Institute-Merrillville,3,0,16200.0,18,0.094486839,0.027951642,0
7394,CUNY Bronx Community College,1,0,4554.0,39,0.15777064504154126,0.09437983713587411,2
7395,Washburn Institute of Technology,1,0,4608.0,19,0.15777064504154126,0.09437983713587411,2
7396,Forsyth Technical Community College,1,0,1962.0,32,0.15777064504154126,0.09437983713587411,2
7397,Brigham Young University-Idaho,2,0,3850.0,16,0.14186649974413781,0.0711596745923386,0
7399,Occidental College,2,0,46652.0,5,0.137809187,0.293286219,1
7401,Southwestern Michigan College,1,0,4689.0,26,0.15777064504154126,0.09437983713587411,2
7402,Strayer University-Illinois,3,0,15495.0,17,0.138014931,0.012998267,0
7403,Family of Faith College,2,0,5970.0,41,0.14186649974413781,0.0711596745923386,0
7404,Okefenokee Technical College,1,0,2458.0,12,0.134698276,0.0,2
7405,Tulsa Technology Center-Peoria Campus,1,0,4273.0,41,0.140826873,0.0,2
7406,Delgado Community College,1,0,3302.0,21,0.110729215,0.017464004,2
7408,California University of Pennsylvania,1,0,9239.0,43,0.15777064504154126,0.09437983713587411,0
7409,Saint Peter's University,2,0,32284.0,36,0.186635945,0.07296467,0
7410,Sunnyside Beauty Academy,3,0,11400.0,55,0.1259623544467344,0.0,0
7411,University of Akron Main Campus,1,0,10054.0,40,0.15777064504154126,0.09437983713587411,0
7412,Valley City State University,1,0,6516.0,33,0.15777064504154126,0.09437983713587411,2
7413,George C Wallace State Community College-Hanceville,1,0,4200.0,1,0.15777064504154126,0.09437983713587411,2
7414,The Salon Professional Academy-Evansville,3,0,13890.0,18,0.12195122,0.073170732,0
7415,Lucas Marc Academy,3,0,14600.0,55,0.14619883,0.04793951204880309,0
7416,Crowley's Ridge Technical Institute,1,0,1350.0,2,0.088825215,0.0,2
7417,Dean College,2,0,33230.0,22,0.147450111,0.206208426,1
7418,Asher College,3,0,15966.0,5,0.144776119,0.017910448,0
7419,World Mission University,2,0,4900.0,5,0.14186649974413781,0.0,2
7420,San Diego City College,1,0,1142.0,5,0.15777064504154126,0.09437983713587411,2
7421,Southern Careers Institute-Brownsville,3,0,18500.0,50,0.085966352,0.003693065,0
7423,South Texas Barber College Inc,3,0,7700.0,50,0.1259623544467344,0.0,0
7424,Cameo College of Essential Beauty,3,0,15750.0,51,0.14453125,0.04793951204880309,0
7425,Paul Mitchell the School-Fort Myers,3,0,13500.0,10,0.123287671,0.051369863,0
7426,CUNY LaGuardia Community College,1,0,4566.0,39,0.15777064504154126,0.09437983713587411,2
7427,Myotherapy College of Utah,3,0,11120.0,51,0.119565217,0.04793951204880309,0
7429,New York Institute of Technology,2,0,30780.0,39,0.163838812,0.158006363,0
7430,Strayer University-Louisville Campus,3,0,15495.0,20,0.138014931,0.012998267,0
7431,Pennsylvania State University-World Campus,1,0,13202.0,43,0.15777064504154126,0.09437983713587411,0
7432,Welch College,2,0,12842.0,49,0.189349112,0.0711596745923386,0
7433,EDP Univeristy of Puerto Rico Inc-San Juan,2,0,5940.0,44,0.14186649974413781,0.0711596745923386,0
7434,Alexandria Technical & Community College,1,0,5385.0,27,0.172099087,0.087353325,2
7435,University of Phoenix-Baton Rouge Campus,3,0,10240.0,21,0.135500822,0.015967208,0
7436,Healing Arts Institute,3,0,9095.0,6,0.1259623544467344,0.04793951204880309,0
7437,Everest College-Bedford Park,3,0,18841.0,17,0.101794454,0.003915171,0
7440,Texas Beauty College,3,1,14000.0,50,0.1259623544467344,0.0,0
7441,Tarrant County College District,1,0,1320.0,50,0.15777064504154126,0.09437983713587411,2
7442,Lake Lanier School of Massage,3,0,15000.0,12,0.075949367,0.04793951204880309,0
7443,Eastern Shore Community College,1,0,3945.0,52,0.138228942,0.0,2
7444,Porter and Chester Institute of Stratford,3,0,18519.0,7,0.1259623544467344,0.04793951204880309,0
7445,Oconee Fall Line Technical College,1,0,2518.0,12,0.15777064504154126,0.09437983713587411,2
7447,Rutgers University-Camden,1,0,13348.0,36,0.15777064504154126,0.09437983713587411,0
7448,ITT Technical Institute-Southfield,3,0,18048.0,26,0.1259623544467344,0.04793951204880309,0
7449,Manthano Christian College,2,0,5100.0,26,0.14186649974413781,0.0711596745923386,0
7451,Massasoit Community College,1,0,4056.0,22,0.15777064504154126,0.09437983713587411,2
7452,Hudson Valley Community College,1,0,4734.0,39,0.15777064504154126,0.09437983713587411,2
7453,Cuyahoga Valley Career Center,1,0,12400.0,40,0.131386861,0.09437983713587411,0
7454,Lacy Cosmetology School-Lexington,3,0,17065.0,47,0.178082192,0.04793951204880309,0
7455,San Diego Christian College,2,0,25888.0,5,0.171849427,0.103109656,0
7456,Brown Mackie College-Greenville,3,0,12114.0,47,0.1259623544467344,0.04793951204880309,0
7457,Kaplan College-Vista,3,0,14987.0,5,0.141429285,0.024487756,0
7458,Metropolitan College of New York,2,0,17530.0,39,0.145927602,0.0711596745923386,0
7459,Western Piedmont Community College,1,0,2326.0,32,0.16381579,0.09437983713587411,2
7460,Dewey University-Bayamon,2,0,9260.0,44,0.14186649974413781,0.0711596745923386,0
7461,Catherine Hinds Institute of Esthetics,3,0,13849.0,22,0.158490566,0.075471698,0
7462,North Iowa Area Community College,1,0,4613.0,15,0.165919283,0.039718129,2
7463,Santa Barbara Business College-Ventura,3,0,12580.0,5,0.1259623544467344,0.04793951204880309,0
7464,Aveda Institute-Covington,3,0,18000.0,21,0.1259623544467344,0.04793951204880309,0
7465,Mansfield University of Pennsylvania,1,0,9192.0,43,0.130622304,0.131238447,2
7466,Northhaven Academy,3,0,18500.0,7,0.142857143,0.142857143,0
7467,Regency Beauty Institute-Evansville,3,0,16200.0,18,0.094486839,0.027951642,0
7468,Great Falls College Montana State University,1,0,3085.0,31,0.165869219,0.03030303,2
7469,Ellsworth Community College,1,0,4176.0,15,0.16237402,0.048152296,2
7470,El Centro College,1,0,1560.0,50,0.15777064504154126,0.09437983713587411,2
7471,Norwich University,2,0,33371.0,54,0.131647777,0.272013949,1
7472,Saint Catharine College,2,1,18106.0,20,0.171497585,0.070048309,0
7474,Alabama A & M University,1,0,7182.0,1,0.15777064504154126,0.09437983713587411,2
7475,Fox Institute of Business-Clifton,3,0,17995.0,36,0.1259623544467344,0.04793951204880309,0
7476,Cosmetology Career Center LLC,3,0,17000.0,50,0.172413793,0.085249042,0
7477,West Hills College-Coalinga,1,0,1380.0,5,0.201376936,0.010327022,2
7478,Kettering College,2,0,10032.0,40,0.153488372,0.118604651,2
7479,Pennsylvania College of Art and Design,2,0,20680.0,43,0.141732284,0.196850394,1
7480,Stylemaster College of Hair Design,3,0,13300.0,55,0.073170732,0.04793951204880309,0
7481,Rasmussen College-Minnesota,3,0,10764.0,27,0.1259623544467344,0.04793951204880309,0
7482,Chattanooga College Medical Dental and Technical Careers,3,0,9265.0,49,0.121212121,0.04793951204880309,0
7483,Educators of Beauty College of Cosmetology-Rockford,3,0,17375.0,17,0.139393939,0.04793951204880309,0
7485,Luther College,2,0,37530.0,15,0.080882353,0.324579832,1
7486,Fontbonne University,2,0,22684.0,28,0.154761905,0.156462585,0
7487,Belanger School of Nursing,2,0,8832.0,39,0.18,0.0711596745923386,2
7488,South Texas College,1,0,3246.0,50,0.15777064504154126,0.09437983713587411,2
7490,Pima Medical Institute-Denver,3,0,11397.0,6,0.1259623544467344,0.04793951204880309,0
7492,Palm Beach Academy of Health & Beauty,3,0,6600.0,10,0.08988764,0.04793951204880309,0
7493,Pioneer Pacific College,3,0,14097.0,42,0.136251541,0.041307028,0
7494,Harrisburg Area Community College-Harrisburg,1,0,5295.0,43,0.157666895,0.05172021,2
7495,Gods Bible School and College,2,0,7000.0,40,0.315315315,0.0711596745923386,2
7496,Rasmussen College-North Dakota,3,0,10764.0,33,0.1259623544467344,0.04793951204880309,0
7497,Madisonville Community College,1,0,3456.0,20,0.171884229,0.014176019,2
7498,Jefferson Lewis BOCES-Practical Nursing Program,1,0,8765.0,39,0.19858156,0.09437983713587411,2
7499,Johnson University Florida,2,0,12470.0,10,0.157894737,0.082706767,0
7500,Wards Corner Beauty Academy-Virginia Beach,3,0,18000.0,52,0.1259623544467344,0.0,0
7501,Virginia College-Macon,3,0,13240.0,12,0.1259623544467344,0.04793951204880309,0
7502,Virginia Military Institute,1,0,14404.0,52,0.15777064504154126,0.09437983713587411,0
7503,Morton College,1,0,3188.0,17,0.232862903,0.09437983713587411,2
7504,Jones International University,3,0,12720.0,6,0.093388812,0.006472492,0
7505,University of New Orleans,1,0,6578.0,21,0.167143441,0.06906416,2
7506,Washburn University,1,0,5774.0,19,0.15777064504154126,0.09437983713587411,2
7507,Strayer University-Huntersville Campus,3,0,15495.0,32,0.138014931,0.012998267,0
7508,Lincoln Land Community College,1,0,2640.0,17,0.137511693,0.022139071,2
