,NOMBRE,CONTROL,TIPO_MONITOREO,COSTO_MATRICULA,ESTADO,INGRESOS_FAMILIARES_M1,INGRESOS_FAMILIARES_H2,Labels_3Clusters
5897,Anthem Career College-Nashville,3,0,12728.0,49,0.115515564,0.009241245,0
5898,Los Angeles ORT College-Van Nuys Campus,2,0,18060.0,5,0.14186649974413781,0.0711596745923386,0
5899,Remington College-Cleveland Campus,2,0,15995.0,40,0.100698487,0.00839847,0
5901,Cosmetology Academy of Texarkana,3,0,6750.0,50,0.1259623544467344,0.0,0
5902,Everest Institute-Gahanna,3,0,18750.0,40,0.1259623544467344,0.04793951204880309,0
5903,Mech-Tech College,3,0,8904.0,44,0.1259623544467344,0.04793951204880309,0
5905,Utah College of Massage Therapy-Vegas,3,0,12330.0,38,0.138171668,0.035589672,0
5907,ITT Technical Institute-Salem,3,0,18048.0,52,0.1259623544467344,0.04793951204880309,0
5909,City College-Fort Lauderdale,2,0,15840.0,10,0.123850399,0.011036174,0
5910,Carolina School of Broadcasting,3,0,15750.0,32,0.1259623544467344,0.04793951204880309,0
5914,The Beauty Institute,3,0,10780.0,10,0.1259623544467344,0.0,0
5915,ECPI University-Charleston,3,0,14245.0,47,0.1259623544467344,0.04793951204880309,0
5916,Milan Institute-Bakersfield,3,0,16664.0,5,0.109470305,0.011235955,0
5917,Rabbinical College Bobover Yeshiva Bnei Zion,2,0,8960.0,39,0.14186649974413781,0.0,0
5918,St Andrews University,2,0,23332.0,32,0.178970917,0.112975392,0
5919,Platt College-Ontario,3,0,14572.0,5,0.145625367,0.027598356,0
5920,Aviation Institute of Maintenance-Philadelphia,3,0,18007.0,43,0.160469667,0.023483366,0
5923,Everest Institute-Austin,3,0,17125.0,50,0.1259623544467344,0.04793951204880309,0
5925,McCann School of Business & Technology,3,0,9820.0,43,0.1259623544467344,0.04793951204880309,0
5926,Anthem College-Phoenix,3,0,13775.0,4,0.115515564,0.009241245,0
5927,College of Mount St Joseph,2,0,25800.0,40,0.14186649974413781,0.0711596745923386,0
5929,Everest College-Dallas,3,0,14976.0,50,0.097611324,0.009141846,0
5930,Methodist University,2,0,27830.0,32,0.183704842,0.119907763,0
5931,Interactive Learning Systems-North Houston,3,0,13025.0,50,0.1259623544467344,0.04793951204880309,0
5937,Total Image Beauty Academy,3,1,10000.0,36,0.1259623544467344,0.0,0
5939,Empire Beauty School-Lakewood,3,0,18000.0,6,0.107438017,0.020443671,0
5940,Cosmo Beauty Academy,3,0,12460.0,5,0.1259623544467344,0.04793951204880309,0
5941,St Catherine University,2,0,34744.0,27,0.169597277,0.131026659,0
5942,National Polytechnic College,3,0,35640.0,5,0.139830509,0.04793951204880309,0
5943,Chamberlain College of Nursing-Virginia,3,0,17280.0,52,0.1259623544467344,0.04793951204880309,0
5944,Brown Mackie College-Hopkinsville,3,0,12114.0,20,0.1259623544467344,0.04793951204880309,0
5945,College America-Phoenix,2,0,17211.0,4,0.109090909,0.0711596745923386,0
5947,Strayer University-Virginia,3,0,15495.0,52,0.138014931,0.012998267,0
5948,Plymouth State University,1,0,12610.0,35,0.15777064504154126,0.09437983713587411,0
5949,Southwest University of Visual Arts-Tucson,3,0,34541.0,4,0.161971831,0.04793951204880309,0
5950,St Louis Hair Academy,3,0,8860.0,28,0.1259623544467344,0.0,0
5952,Medical Professional Institute,3,0,24000.0,22,0.180790961,0.04793951204880309,0
5953,DeVry University-Virginia,3,0,16010.0,52,0.1259623544467344,0.04793951204880309,0
5954,The Salon Professional Academy-Perrysburg,3,0,16023.0,40,0.184782609,0.04793951204880309,0
5955,Instituto de Educacion Tecnica Ocupacional La Reine-Aguadilla,3,0,7775.0,44,0.03358209,0.0,0
5956,National Beauty College,3,0,15750.0,40,0.1259623544467344,0.04793951204880309,0
5960,Mid-America College of Funeral Service,2,0,10550.0,18,0.12244898,0.0711596745923386,0
5961,ITT Technical Institute-Lexington,3,0,18048.0,20,0.1259623544467344,0.04793951204880309,0
5962,Paul Mitchell the School-San Diego,3,0,18925.0,5,0.144444444,0.072486773,0
5963,Everest University-Pompano Beach,3,0,14796.0,10,0.057352542,0.004349008,0
5964,InterCoast Career Institute-Salem,3,0,16800.0,35,0.138429752,0.014876033,0
5965,Everest College-Hayward,3,0,15009.0,5,0.093425606,0.04793951204880309,0
5966,Marymount California University,2,0,30579.0,5,0.176591376,0.154004107,0
5968,Regency Beauty Institute-North Nashville,3,0,16200.0,49,0.094486839,0.027951642,0
5969,Oklahoma Baptist University,2,0,21842.0,41,0.14186649974413781,0.0711596745923386,0
5970,Florida Education Institute,3,0,15125.0,10,0.1259623544467344,0.0,0
5973,Lebanon Technology and Career Center,1,0,10966.0,28,0.15777064504154126,0.0,0
5974,Wheaton College,2,0,45074.0,22,0.14186649974413781,0.0711596745923386,0
5975,Aurora University,2,0,20720.0,17,0.14186649974413781,0.0711596745923386,0
5976,Inter American University of Puerto Rico-Barranquitas,2,0,4596.0,44,0.14186649974413781,0.0711596745923386,0
5978,Eastern Michigan University,1,0,9364.0,26,0.15777064504154126,0.09437983713587411,0
5979,Epic Bible College,2,0,9690.0,5,0.142857143,0.0711596745923386,0
5980,South Texas Vocational Technical Institute-Corpus Christi,3,0,18260.0,50,0.1259623544467344,0.04793951204880309,0
5981,European Massage Therapy School-Skokie,3,0,8280.0,17,0.1875,0.0,0
5982,University of Massachusetts-Lowell,1,0,12097.0,22,0.15777064504154126,0.09437983713587411,0
5984,Galen College of Nursing-Louisville,3,0,24500.0,20,0.220312901,0.043600923,0
5985,Technical Career Institutes,3,0,13340.0,39,0.107518402,0.007623554,0
5990,National College-Dayton,3,0,11550.0,40,0.082556591,0.04793951204880309,0
5991,Intellitec College-Grand Junction,3,0,25707.0,6,0.117196057,0.023001095,0
5993,University of Dubuque,2,0,25520.0,15,0.192937123,0.14039621,0
5994,Total Cosmetology Training Center,3,0,11550.0,55,0.055045872,0.0,0
5996,Paramount Beauty Academy,3,0,16056.0,40,0.1259623544467344,0.04793951204880309,0
5997,Avalon School of Cosmetology-Mesa,3,0,16000.0,4,0.149722736,0.044362292,0
6001,The Bryman School of Arizona,3,0,14257.0,4,0.113989637,0.009585492,0
6002,Ashford University,3,0,10312.0,15,0.134710898,0.010424966,0
6004,Bell Mar Beauty College,3,0,10150.0,17,0.1259623544467344,0.0,0
6005,Everest College-LA Wilshire,3,0,11424.0,5,0.1259623544467344,0.04793951204880309,0
6007,Huntington University,2,0,24040.0,18,0.14186649974413781,0.0711596745923386,0
6008,Cincinnati School of Medical Massage,3,0,15400.0,40,0.137318255,0.025848142,0
6010,DeVry University-California,3,0,16010.0,5,0.1259623544467344,0.04793951204880309,0
6011,Christian Life College,2,0,11070.0,17,0.14186649974413781,0.0711596745923386,0
6012,Leon Studio One School of Hair Design & Career Training Center,3,0,13700.0,39,0.1259623544467344,0.04793951204880309,0
6014,Body Therapy Institute,3,0,14350.0,32,0.1259623544467344,0.04793951204880309,0
6015,Le Cordon Bleu College of Culinary Arts-Scottsdale,3,0,12944.0,4,0.1259623544467344,0.04793951204880309,0
6018,L'Academie de Cuisine,3,0,29500.0,23,0.205882353,0.139705882,0
6020,Nyack College,2,0,23250.0,39,0.184166667,0.078333333,0
6021,Phagans School of Hair Design,3,0,21900.0,42,0.103174603,0.04793951204880309,0
6022,Consolidated School of Business-York,3,0,27300.0,43,0.076335878,0.04793951204880309,0
6024,Paul Mitchell the School-Santa Barbara,3,0,16925.0,5,0.16875,0.075,0
6025,Mesivtha Tifereth Jerusalem of America,2,0,9500.0,39,0.14186649974413781,0.0,0
6026,Huntington School of Beauty Culture-Main Campus,3,0,9000.0,57,0.1259623544467344,0.0,0
6028,Carrington College-Mesa,3,0,14287.0,4,0.1259623544467344,0.04793951204880309,0
6029,Northwestern Technological Institute,3,0,15856.0,26,0.1259623544467344,0.04793951204880309,0
6030,ITT Technical Institute-Wilmington,3,0,18048.0,22,0.1259623544467344,0.04793951204880309,0
6031,Ner Israel Rabbinical College,2,0,10000.0,23,0.14186649974413781,0.0711596745923386,0
6032,American Broadcasting School-Online Program,3,0,12625.0,41,0.1259623544467344,0.04793951204880309,0
6033,Vatterott College-Cleveland,3,0,12736.0,40,0.1259623544467344,0.04793951204880309,0
6034,Dillard University,2,0,16094.0,21,0.140161725,0.051212938,0
6037,Bethel University,2,0,15714.0,49,0.14186649974413781,0.0711596745923386,0
6039,Penrose Academy,3,0,15900.0,4,0.158333333,0.095833333,0
6040,Associated Technical College-San Diego,3,0,17008.0,5,0.1259623544467344,0.0,0
6041,Ferrum College,2,0,28585.0,52,0.14186649974413781,0.0711596745923386,0
6042,Emma's Beauty Academy-Juana Diaz,3,0,9000.0,44,0.1259623544467344,0.0,0
6043,AmeriTech College-Draper,3,0,18320.0,51,0.1259623544467344,0.04793951204880309,0
6044,Don Roberts Beauty School,3,0,16100.0,18,0.1259623544467344,0.04793951204880309,0
6045,Carousel Beauty College-Middletown,3,0,15225.0,40,0.1259623544467344,0.04793951204880309,0
6046,Lincoln Technical Institute-Paramus,3,0,28243.0,36,0.128408459,0.023511408,0
6048,United Tribes Technical College,2,0,5210.0,33,0.122727273,0.0711596745923386,0
6051,Shepherds College,2,0,33100.0,56,0.14186649974413781,0.0711596745923386,0
6053,Antioch University-Seattle,2,0,20595.0,55,0.14186649974413781,0.0711596745923386,0
6056,Buchanan Beauty College,3,0,11900.0,49,0.1259623544467344,0.04793951204880309,0
6060,Bella Capelli Academy,3,0,14400.0,43,0.132404181,0.114982578,0
6062,The Art Institute of Philadelphia,3,0,17920.0,43,0.144871795,0.051282051,0
6063,Sanford-Brown Institute-New York,3,0,13500.0,39,0.100715252,0.014305045,0
6064,Brown Mackie College-Kansas City,3,0,12114.0,19,0.119861318,0.020307083,0
6065,Southwestern Adventist University,2,0,18640.0,50,0.169683258,0.083710407,0
6067,Career Academy of Hair Design-Siloam Springs,3,0,12945.0,2,0.132992327,0.04793951204880309,0
6068,University of the Incarnate Word,2,0,24790.0,50,0.195586457,0.0952237,0
6069,Cardiotech Ultrasound School,3,0,22900.0,50,0.1259623544467344,0.04793951204880309,0
6071,Everest College-Burr Ridge,3,0,18841.0,17,0.1259623544467344,0.04793951204880309,0
6073,La Belle Beauty School,3,0,14832.0,10,0.1259623544467344,0.0,0
6075,Stevens-Henager College-Ogden,2,0,16100.0,51,0.14186649974413781,0.0711596745923386,0
6076,Ridley-Lowell Business & Technical Institute-Poughkeepsie,3,0,14600.0,39,0.126649077,0.025065963,0
6077,Universal Career School,3,0,13000.0,10,0.1259623544467344,0.0,0
6078,Kenneth Shuler School of Cosmetology-Rock Hill,3,0,16750.0,47,0.142538976,0.022271715,0
6080,Columbia College,3,0,8640.0,52,0.1259623544467344,0.04793951204880309,0
6081,Empire Beauty School-Lehigh Valley,3,0,14679.0,43,0.107438017,0.020443671,0
6082,Arnolds Beauty School,3,0,14350.0,49,0.16091954,0.04793951204880309,0
6083,Saint Xavier University,2,0,28970.0,17,0.178023327,0.117249847,0
6085,Milan Institute-San Antonio Ingram,3,0,12799.0,50,0.109470305,0.011235955,0
6089,ITT Technical Institute-High Point,3,0,18048.0,32,0.1259623544467344,0.04793951204880309,0
6090,La James International College-Ft Dodge,3,0,18660.0,15,0.110169492,0.04793951204880309,0
6092,Fortis Institute-Erie,3,0,13105.0,43,0.094520044,0.014711291,0
6093,Star Career Academy-Syosset,3,0,13333.0,39,0.1259623544467344,0.04793951204880309,0
6094,Beauty Schools of America-North Miami Beach,3,0,14017.0,10,0.064817285,0.003200854,0
6098,Centro de Estudios Multidisciplinarios-San Juan,2,0,6322.0,44,0.14186649974413781,0.0711596745923386,0
6099,Dade Medical College-Miami Lakes,3,0,47813.0,10,0.1259623544467344,0.04793951204880309,0
6100,Baltimore School of Massage-Linthicum,3,0,12504.0,23,0.137687555,0.035304501,0
6101,Paul Mitchell the School-Provo,3,0,13195.0,51,0.144444444,0.072486773,0
6103,New England Center,2,0,11904.0,54,0.14186649974413781,0.0711596745923386,0
6106,Allstate Hairstyling & Barber College,3,0,9165.0,40,0.1259623544467344,0.0,0
6107,New York Institute of Massage Inc,3,0,15600.0,39,0.152866242,0.04793951204880309,0
6111,Bryant & Stratton College-Albany,3,0,16565.0,39,0.104719336,0.011435537,0
6113,University of the Southwest,2,0,14280.0,37,0.178913738,0.067092652,0
6116,International Business College-El Paso,3,0,31800.0,50,0.1259623544467344,0.04793951204880309,0
6117,Educational Technical College-Recinto de Bayamon,3,0,11090.0,44,0.1259623544467344,0.0,0
6118,Golf Academy of America-Phoenix,3,0,15745.0,4,0.1259623544467344,0.04793951204880309,0
6119,Rust College,2,0,8900.0,30,0.157965194,0.0711596745923386,0
6120,Arizona College-Mesa,3,0,15024.0,4,0.118877551,0.008163265,0
6121,San Joaquin Valley College-Bakersfield,3,0,16492.0,5,0.1259623544467344,0.04793951204880309,0
6124,Pennsylvania Academy of Cosmetology Arts and Sciences-Johnstown,3,0,15100.0,43,0.155405405,0.04793951204880309,0
6125,Bryant & Stratton College-Hampton,3,0,16565.0,52,0.104719336,0.011435537,0
6127,Platt College-Lawton,3,0,30020.0,41,0.124242424,0.04793951204880309,0
6129,Carrington College California-Citrus Heights,3,0,17671.0,5,0.1259623544467344,0.04793951204880309,0
6130,James Madison University,1,0,9176.0,52,0.15777064504154126,0.09437983713587411,0
6131,Missouri Valley College,2,0,18300.0,28,0.194303154,0.074262462,0
6133,New Life Theological Seminary,2,0,8380.0,32,0.180722892,0.0,0
6134,Chaminade University of Honolulu,2,0,20090.0,14,0.157439446,0.07266436,0
6137,University of Scranton,2,0,38754.0,43,0.14186649974413781,0.0711596745923386,0
6138,Regency Beauty Institute-Avon,3,0,16200.0,18,0.094486839,0.027951642,0
6139,Brillare Hairdressing Academy,3,0,16000.0,4,0.156363636,0.087272727,0
6140,Trinity Bible College,2,0,13900.0,33,0.161764706,0.073529412,0
6141,Cosmetology Training Center,3,0,14500.0,21,0.1259623544467344,0.04793951204880309,0
6143,Lincoln Technical Institute-Philadelphia,3,0,25979.0,43,0.13571572,0.057217426,0
6144,All-State Career-Baltimore,3,0,10070.0,23,0.1259623544467344,0.04793951204880309,0
6145,Suffolk Beauty Academy,3,0,16500.0,52,0.1259623544467344,0.04793951204880309,0
6148,Keiser University-Sarasota,2,0,16284.0,10,0.14186649974413781,0.0711596745923386,0
6149,Herzing University-Madison,3,0,11150.0,56,0.128298233,0.01755023,0
6151,University of Phoenix-Kansas City Campus,3,0,11320.0,28,0.135500822,0.015967208,0
6152,Mitchells Hairstyling Academy-Greenville,3,0,9950.0,32,0.1259623544467344,0.04793951204880309,0
6153,California College of Vocational Careers,3,0,29360.0,5,0.1259623544467344,0.0,0
6154,Bethel College,2,0,8050.0,52,0.14186649974413781,0.0711596745923386,0
6155,Globe University-Sioux Falls,3,0,14040.0,48,0.145184136,0.032223796,0
6156,Richmond School of Health and Technology,3,0,27995.0,52,0.085616438,0.04793951204880309,0
6157,Florida Center,2,0,11904.0,10,0.14186649974413781,0.0711596745923386,0
6161,School of Health,3,0,15000.0,12,0.06984127,0.04793951204880309,0
6165,Columbia College-Chicago,2,0,22792.0,17,0.14186649974413781,0.0711596745923386,0
6167,Arizona State University-West,1,0,9545.0,4,0.15777064504154126,0.09437983713587411,0
6168,University of Phoenix-Jersey City Campus,3,0,10224.0,36,0.135500822,0.015967208,0
6169,Cannella School of Hair Design-Villa Park,3,0,10340.0,17,0.1875,0.0,0
6170,Anthem College-Fenton,3,0,13693.0,28,0.132118451,0.023348519,0
6172,Kaplan College-Dayton,3,0,15195.0,40,0.097859327,0.019877676,0
6175,Universidad del Sagrado Corazon,2,0,5560.0,44,0.14186649974413781,0.0711596745923386,0
6176,Lowell Academy Hairstyling Institute,3,0,12390.0,22,0.1259623544467344,0.04793951204880309,0
6179,Regency Beauty Institute-Hoover,3,0,16200.0,1,0.094486839,0.027951642,0
6182,Hampden-Sydney College,2,0,37352.0,52,0.14186649974413781,0.0711596745923386,0
6184,Strayer University-Bloomington Campus,3,0,15495.0,27,0.138014931,0.012998267,0
6186,Kaplan College-Palm Springs,3,0,14778.0,5,0.141429285,0.024487756,0
6187,Northwest College-Clackamas,3,0,16938.0,42,0.112137203,0.026385224,0
6188,Mercer County Career Center,1,0,10900.0,43,0.15777064504154126,0.09437983713587411,0
6190,Ohio Valley College of Technology,3,0,11698.0,40,0.120274914,0.04793951204880309,0
6191,LIU Post,2,0,34070.0,39,0.14186649974413781,0.0711596745923386,0
6192,Duluth Business University,3,0,15785.0,27,0.112820513,0.04793951204880309,0
6193,Brownson Technical School,3,0,14038.0,5,0.174545455,0.04793951204880309,0
6194,Phagans Central Oregon Beauty College,3,0,14950.0,42,0.119760479,0.04793951204880309,0
6195,Shear Learning Academy of Cosmetology,3,0,14375.0,17,0.1259623544467344,0.0,0
6197,The College of Health Care Professions-Southwest Houston,3,0,17000.0,50,0.13027917,0.015032212,0
6200,Connecticut Center for Massage Therapy-Newington,3,0,14285.0,7,0.188709677,0.070967742,0
6202,South University-Montgomery,3,0,16360.0,1,0.1259623544467344,0.04793951204880309,0
6205,Le Cordon Bleu College of Culinary Arts-St Louis,3,0,17200.0,28,0.1259623544467344,0.04793951204880309,0
6206,Georgia Beauty Academy,3,0,10500.0,12,0.15942029,0.0,0
6207,Virginia College-Spartanburg,3,0,12250.0,47,0.1259623544467344,0.04793951204880309,0
6209,Ohio Valley University,2,0,18750.0,57,0.14186649974413781,0.0711596745923386,0
6211,Erie Business Center-New Castle,3,0,6720.0,43,0.07635468,0.04793951204880309,0
6212,Saint Martin's University,2,0,30284.0,55,0.184254606,0.140703518,0
6214,Sewanee-The University of the South,2,0,35756.0,49,0.14186649974413781,0.0711596745923386,0
6217,Piedmont College,2,0,20730.0,12,0.165991903,0.102564103,0
6218,CET-Salinas,2,0,9958.0,5,0.14186649974413781,0.0711596745923386,0
6219,ICDC College,3,0,37593.0,5,0.1259623544467344,0.04793951204880309,0
6221,Broadview University-Layton,3,0,13500.0,51,0.152542373,0.036158192,0
6224,Trident University International,3,0,6600.0,5,0.1259623544467344,0.04793951204880309,0
6225,The Art Institutes of York-PA,3,0,17344.0,43,0.171662125,0.081743869,0
6226,Marinello School of Beauty-Chico,3,0,18510.0,5,0.105009634,0.04793951204880309,0
6227,Beaver Falls Beauty Academy,3,0,14100.0,43,0.151162791,0.04793951204880309,0
6228,Porter and Chester Institute of Branford,3,0,18519.0,7,0.117647059,0.044117647,0
6230,Brown Mackie College-South Bend,3,0,12114.0,18,0.1259623544467344,0.04793951204880309,0
6231,Marinello School of Beauty,3,0,18510.0,5,0.105006105,0.017826618,0
6236,The Art Institute of California-Argosy University Hollywood,3,0,18748.0,5,0.126508959,0.031126509,0
6237,National Aviation Academy of Tampa Bay,3,0,34000.0,10,0.1259623544467344,0.04793951204880309,0
6238,Creative Images Institute of Cosmetology-South Dayton,3,0,15290.0,40,0.116710875,0.04793951204880309,0
6239,Parker University,2,0,15230.0,50,0.18558952,0.058951965,0
6240,American Academy of Cosmetology,3,0,11840.0,10,0.141176471,0.04793951204880309,0
6241,Tennessee Wesleyan College,2,0,21800.0,49,0.155725191,0.094656489,0
6244,Southern Wesleyan University,2,0,22200.0,47,0.213483146,0.071161049,0
6245,Taylor Andrews Academy-St George,3,0,10600.0,51,0.157894737,0.04793951204880309,0
6246,Bryan University,3,0,14760.0,28,0.1259623544467344,0.04793951204880309,0
6247,Charleston Cosmetology Institute,3,0,17500.0,47,0.14084507,0.04793951204880309,0
6250,Midway Paris Beauty School,3,0,12600.0,39,0.113475177,0.04793951204880309,0
6252,Sh'or Yoshuv Rabbinical College,2,0,9000.0,39,0.14186649974413781,0.0,0
6255,ITT Technical Institute-Huntington,3,0,18048.0,57,0.1259623544467344,0.04793951204880309,0
6256,Citadel Military College of South Carolina,1,0,10838.0,47,0.15777064504154126,0.09437983713587411,0
6258,Management Resources Institute,3,0,38570.0,10,0.089780325,0.04793951204880309,0
6259,Dallas Nursing Institute,3,0,27300.0,50,0.162857143,0.04793951204880309,0
6260,Davenport University-Livonia Location,2,0,13966.0,26,0.1456417,0.048620237,0
6261,New England School of Communications,2,0,14104.0,24,0.144,0.168,0
6263,Capitol College,2,0,22296.0,23,0.15819209,0.15819209,0
6264,Wright Beauty Academy,3,0,11300.0,26,0.1259623544467344,0.0,0
6268,Continental School of Beauty Culture-Buffalo,3,0,11900.0,39,0.079365079,0.04793951204880309,0
6269,Toni & Guy Hairdressing Academy-Boise,3,0,15850.0,16,0.134275618,0.04793951204880309,0
6270,Everest College-Seattle,3,0,17646.0,55,0.1259623544467344,0.04793951204880309,0
6273,Salon Academy,3,0,14750.0,26,0.125,0.04793951204880309,0
6274,Star Career Academy-Egg Harbor,3,0,14734.0,36,0.096168295,0.01728024,0
6275,Galen College of Nursing-San Antonio,3,0,24500.0,50,0.220312901,0.043600923,0
6276,ITT Technical Institute-Mobile,3,0,18048.0,1,0.1259623544467344,0.04793951204880309,0
6277,Professional Training Centers,3,0,54600.0,10,0.09599028,0.013365735,0
6278,International Academy of Design and Technology-Orlando,3,0,15300.0,10,0.1259623544467344,0.04793951204880309,0
6279,Tomorrow's Image Barber Academy of Virginia,3,0,15135.0,52,0.1259623544467344,0.0,0
6280,Southwest Institute of Healing Arts,3,0,17625.0,4,0.167108753,0.033598585,0
6281,The Sage Colleges,2,0,28000.0,39,0.165745856,0.110497238,0
6283,ITT Technical Institute-Sylmar,3,0,18048.0,5,0.1259623544467344,0.04793951204880309,0
6284,D G Erwin Technical Center,1,0,2904.0,10,0.117496807,0.09437983713587411,0
6285,Lee University,2,0,13750.0,49,0.14186649974413781,0.0711596745923386,0
6286,Everest College-North Aurora,3,0,18841.0,17,0.110337972,0.04793951204880309,0
6290,Institute of Hair Design,3,0,12890.0,49,0.1259623544467344,0.0,0
6291,Strayer University-San Antonio,3,0,15495.0,50,0.138014931,0.012998267,0
6294,Empire Beauty School-Stone Park,3,0,17250.0,17,0.101382489,0.021505376,0
6296,Academy of Hair Technology,3,0,14000.0,47,0.145038168,0.04793951204880309,0
6298,Empire Beauty School-Hooksett,3,0,18495.0,35,0.092783505,0.051546392,0
6300,Houston Baptist University,2,0,27930.0,50,0.193625498,0.090836653,0
6301,Career Networks Institute,3,0,31919.0,5,0.160051216,0.062740077,0
6302,First Class Cosmetology School,3,0,16000.0,56,0.10619469,0.04793951204880309,0
6304,Fortis Institute-Towson,3,0,17011.0,23,0.11300738,0.015221402,0
6305,Everest University-Tampa,3,0,15156.0,10,0.1259623544467344,0.04793951204880309,0
6308,Ogle School Hair Skin Nails-San Antonio,3,0,16350.0,50,0.131212724,0.028827038,0
6309,Hilltop Beauty School,3,0,11860.0,5,0.1875,0.0,0
6310,Miami Valley Career Technology Center,1,0,12660.0,40,0.15777064504154126,0.09437983713587411,0
6312,Spanish-American Institute,2,0,9700.0,39,0.14186649974413781,0.0711596745923386,0
6313,University of Rochester,2,0,45372.0,39,0.14186649974413781,0.0711596745923386,0
6314,National American University-Colorado Springs South,3,0,12531.0,6,0.1259623544467344,0.04793951204880309,0
6315,Fortis College-Salt Lake City,3,0,14363.0,51,0.126548673,0.019469027,0
6316,Midway College,2,0,22150.0,20,0.175070028,0.043417367,0
6318,Kent State University at Kent,1,0,9816.0,40,0.15777064504154126,0.09437983713587411,0
6320,Manor College,2,0,15250.0,43,0.191198786,0.045523521,0
6321,Delta Technical College,3,0,13725.0,30,0.099169171,0.016439809,0
6322,Regency Beauty Institute-Dayton,3,0,16200.0,40,0.094486839,0.027951642,0
6323,Regent University,2,0,15838.0,52,0.160513644,0.083467095,0
6325,ASM Beauty World Academy,3,0,11652.0,10,0.1259623544467344,0.0,0
6327,Genesis Career College-Cookeville,3,0,12995.0,49,0.113609468,0.04793951204880309,0
6330,Branford Hall Career Institute-Windsor Campus,3,0,16327.0,7,0.1259623544467344,0.04793951204880309,0
6331,Everest Institute-Pittsburgh,3,0,12996.0,43,0.050367261,0.04793951204880309,0
6332,Blue Cliff College,3,0,18199.0,21,0.061151079,0.00647482,0
6333,eClips School of Cosmetology and Barbering,3,1,10950.0,28,0.1259623544467344,0.0,0
6334,Mai-trix Beauty College,3,1,10033.0,50,0.1259623544467344,0.0,0
6335,Styles and Profiles Beauty College,3,0,8400.0,49,0.1259623544467344,0.0,0
6336,Med-Assist School of Hawaii Inc,3,0,14900.0,14,0.130434783,0.0,0
6337,SBI Campus-An Affiliate of Sanford-Brown,3,0,10000.0,39,0.110210697,0.04793951204880309,0
6338,North-West College-Pomona,3,0,28525.0,5,0.121256392,0.027757487,0
6339,ITT Technical Institute-Duluth,3,0,18048.0,12,0.1259623544467344,0.04793951204880309,0
6340,Strayer University-Columbus Campus,3,0,15495.0,40,0.138014931,0.012998267,0
6341,Xenon International Academy-Denver,3,0,17200.0,6,0.207142857,0.1,0
6345,Adrian's College of Beauty Turlock,3,0,15085.0,5,0.1259623544467344,0.04793951204880309,0
6346,COBA Academy,3,0,16753.0,5,0.1259623544467344,0.04793951204880309,0
6347,National College-Nashville,3,0,11442.0,49,0.067592593,0.04793951204880309,0
6348,Empire Beauty School-Pineville,3,0,18360.0,32,0.116015132,0.014712064,0
6350,Continental Academie of Hair Design-Hudson,3,0,17030.0,35,0.1259623544467344,0.141304348,0
6351,Marinello School of Beauty,3,0,18510.0,5,0.105006105,0.017826618,0
6353,Mid-America Christian University,2,0,15688.0,41,0.14186649974413781,0.0711596745923386,0
6354,InfoTech Career College,3,1,14225.0,5,0.086956522,0.04793951204880309,0
6360,Quincy University,2,0,25834.0,17,0.164464024,0.139500734,0
6362,Regency Beauty Institute-San Antonio,3,0,16200.0,50,0.094486839,0.027951642,0
6364,Daymar College-Owensboro,3,0,18000.0,20,0.091312057,0.04793951204880309,0
6365,Regency Beauty Institute-Plano,3,0,16200.0,50,0.094486839,0.027951642,0
6367,Leston College,3,0,6982.0,44,0.1259623544467344,0.04793951204880309,0
6369,Paul Mitchell the School-Arlington,3,0,16000.0,50,0.172413793,0.085249042,0
6370,Kansas Wesleyan University,2,0,23800.0,19,0.176190476,0.142857143,0
6371,Colorado Technical University,3,0,11300.0,6,0.1259623544467344,0.04793951204880309,0
6372,Cass Career Center,1,0,12047.0,28,0.15777064504154126,0.09437983713587411,0
6373,ITT Technical Institute-Richardson,3,0,18048.0,50,0.1259623544467344,0.04793951204880309,0
6374,Bay Path College,2,0,29959.0,22,0.160289555,0.091003102,0
6379,Campbell University,2,0,26240.0,32,0.192763158,0.097368421,0
6380,Michigan Career and Technical Institute,1,0,17496.0,26,0.162878788,0.0,0
6382,Regency Beauty Institute-Pasadena,3,0,16200.0,50,0.094486839,0.027951642,0
6383,Mid-EastCTC-Adult Education,1,0,7803.0,40,0.12202381,0.09437983713587411,0
6384,Empire Beauty School-Michigan,3,0,15180.0,26,0.095963756,0.019769358,0
6385,Salon Success Academy-San Bernardino,3,0,18400.0,5,0.1259623544467344,0.04793951204880309,0
6386,Columbia Institute,3,0,8840.0,23,0.1259623544467344,0.04793951204880309,0
6387,Globe University–Wausau,3,0,14040.0,56,0.145184136,0.032223796,0
6392,Bryant & Stratton College-Bayshore,3,0,16565.0,56,0.104719336,0.011435537,0
6393,Starting Points Inc,2,0,10722.0,36,0.14186649974413781,0.0711596745923386,0
6398,Whitworth University,2,0,36012.0,55,0.14186649974413781,0.0711596745923386,0
6399,Rosemont College,2,0,30950.0,43,0.177121771,0.129151292,0
6400,Alverno College,2,0,23231.0,56,0.162618796,0.090813094,0
6401,Jenny Lea Academy of Cosmetology,3,0,10000.0,20,0.072368421,0.04793951204880309,0
6402,Fairfield University,2,0,42920.0,7,0.14186649974413781,0.0711596745923386,0
6403,All-State Career School-Pittsburgh,3,0,9427.0,43,0.1259623544467344,0.04793951204880309,0
