,NOMBRE,CONTROL,TIPO_MONITOREO,COSTO_MATRICULA,ESTADO,INGRESOS_FAMILIARES_M1,INGRESOS_FAMILIARES_H2,Labels_3Clusters
2977,Evans Hairstyling College-Rexburg,3,0,10700.0,16,0.190476191,0.04793951204880309,2
2978,Monteclaro Escuela de Hoteleria y Artes Culinarias,2,0,6426.0,44,0.14186649974413781,0.0,2
2980,Holmes Community College,1,0,2288.0,30,0.15777064504154126,0.09437983713587411,2
2984,Black Hawk College,1,0,3450.0,17,0.153678869,0.028271113,2
2989,Mohave Community College,1,0,2040.0,4,0.129755707,0.005206248,2
2992,Education and Technology Institute,2,0,5100.0,43,0.14186649974413781,0.0,2
2994,Mid-Plains Community College,1,0,2760.0,34,0.154417837,0.035507845,2
3000,Career Technology Center of Lackawanna County,1,0,10975.0,43,0.195121951,0.09437983713587411,2
3008,Oregon Coast Community College,1,0,3816.0,42,0.125628141,0.013819096,2
3009,Danville Area Community College,1,0,3825.0,17,0.15777064504154126,0.09437983713587411,2
3016,Central Georgia Technical College,1,0,2568.0,12,0.118253487,0.007277138,2
3017,Atlantic Technical Center,1,0,4209.0,10,0.140767825,0.0,2
3027,Navarro College,1,0,1702.0,50,0.150103685,0.02169405,2
3029,Troy University-Montgomery Campus,1,0,7276.0,1,0.15777064504154126,0.09437983713587411,2
3033,North Dakota State College of Science,1,0,4094.0,33,0.15777064504154126,0.09437983713587411,2
3034,South Central College,1,0,5370.0,27,0.15406294,0.055425082,2
3037,Greater Sacramento Urban League,1,0,2495.0,5,0.15777064504154126,0.0,2
3038,University of Maine at Farmington,1,0,9167.0,24,0.154069767,0.111434109,2
3055,Southwest Minnesota State University,1,0,8074.0,27,0.148567119,0.118401207,2
3063,Rio Hondo College,1,0,1178.0,5,0.15777064504154126,0.09437983713587411,2
3070,Montana State University-Billings,1,0,5745.0,31,0.160051769,0.072476273,2
3073,Texas State Technical College-Harlingen,1,0,3264.0,50,0.15777064504154126,0.09437983713587411,2
3075,Glen Oaks Community College,1,0,2964.0,26,0.184993532,0.018111255,2
3077,Jacksonville State University,1,0,7092.0,1,0.172948328,0.073556231,2
3086,Barclay College,2,0,14090.0,19,0.219298246,0.0711596745923386,2
3101,Foothill College,1,0,1536.0,5,0.15777064504154126,0.09437983713587411,2
3102,Atlantic Cape Community College,1,0,3955.0,36,0.15777064504154126,0.09437983713587411,2
3106,Criswell College,2,0,7126.0,50,0.233576642,0.0711596745923386,2
3114,California State University-Northridge,1,0,6525.0,5,0.15777064504154126,0.09437983713587411,2
3120,Seminole State College of Florida,1,0,3131.0,10,0.15777064504154126,0.09437983713587411,2
3122,Salem Community College,1,0,3984.0,36,0.15777064504154126,0.09437983713587411,2
3125,Nicolet Area Technical College,1,0,4355.0,56,0.152761457,0.017626322,2
3127,Western Technology Center,1,0,4449.0,41,0.15777064504154126,0.0,2
3131,West Los Angeles College,1,0,1221.0,5,0.15777064504154126,0.09437983713587411,2
3132,Mott Community College,1,0,3209.0,26,0.15777064504154126,0.09437983713587411,2
3133,Allegheny Wesleyan College,2,0,4800.0,40,0.14186649974413781,0.0,2
3136,Bradford-Union Technical Center,1,0,2919.0,10,0.15777064504154126,0.0,2
3137,University of Nebraska at Kearney,1,0,6542.0,34,0.15777064504154126,0.09437983713587411,2
3138,The Community College of Baltimore County,1,0,3559.0,23,0.15777064504154126,0.09437983713587411,2
3139,De Anza College,1,0,1542.0,5,0.168625257,0.013057265,2
3143,Marchman Technical Education Center,1,0,5995.0,10,0.139534884,0.0,2
3146,Garden City Community College,1,0,2560.0,19,0.192272309,0.027598896,2
3151,Napa Valley College,1,0,1142.0,5,0.16985254,0.09437983713587411,2
3152,Sheridan College,1,0,2792.0,58,0.158608991,0.051738762,2
3158,Midlands Technical College,1,0,3838.0,47,0.15777064504154126,0.09437983713587411,2
3160,Oakland Community College,1,0,2397.0,26,0.15777064504154126,0.09437983713587411,2
3161,Ohio State University Agricultural Technical Institute,1,0,7104.0,40,0.15777064504154126,0.09437983713587411,2
3169,Academy of Aesthetic Arts,3,0,10710.0,19,0.203703704,0.04793951204880309,2
3174,Mountain View College,1,0,1560.0,50,0.15777064504154126,0.09437983713587411,2
3175,Northwest State Community College,1,0,3574.0,40,0.165895572,0.029081295,2
3179,J Sargeant Reynolds Community College,1,0,4248.0,52,0.15777064504154126,0.09437983713587411,2
3185,Feather River Community College District,1,0,1446.0,5,0.152428811,0.033500838,2
3191,Folsom Lake College,1,0,1104.0,5,0.145854657,0.09437983713587411,2
3196,Atlantic University College,2,0,7395.0,44,0.164070613,0.0711596745923386,2
3201,East Mississippi Community College,1,0,2600.0,30,0.15777064504154126,0.09437983713587411,2
3209,William Moore College of Technology,2,0,5880.0,49,0.14186649974413781,0.0,2
3213,Louisiana State University-Shreveport,1,0,5606.0,21,0.162686567,0.050746269,2
3218,Arkansas State University-Beebe,1,0,2099.0,2,0.17515275,0.019857434,2
3220,Ohio University-Southern Campus,1,0,4778.0,40,0.15777064504154126,0.09437983713587411,2
3222,University of Maine at Fort Kent,1,0,7575.0,24,0.173258004,0.041431262,2
3226,Manhattan Area Technical College,1,0,4588.0,19,0.175115207,0.049155146,2
3227,Northern Michigan University,1,0,9037.0,26,0.136997108,0.138574809,2
3231,Pittsburg State University,1,0,5906.0,19,0.165903487,0.114829165,2
3239,Peninsula College,1,0,4246.0,55,0.120689655,0.014519056,2
3244,Bowling Green State University-Firelands,1,0,4946.0,40,0.15777064504154126,0.09437983713587411,2
3247,Northeast Technology Center-Afton,1,0,1969.0,41,0.207894737,0.0,2
3248,Marshall University,1,0,6216.0,57,0.149503271,0.101041919,2
3250,Northwest-Shoals Community College,1,0,4140.0,1,0.15777064504154126,0.09437983713587411,2
3253,Mission College,1,0,1174.0,5,0.15777064504154126,0.09437983713587411,2
3259,Northcentral Technical College,1,0,4025.0,56,0.167888846,0.015824006,2
3265,College of the Siskiyous,1,0,1146.0,5,0.16433942,0.025778733,2
3266,University of Arkansas at Monticello,1,0,5793.0,2,0.130796151,0.02712161,2
3277,Linn-Benton Community College,1,0,4137.0,42,0.138274336,0.035029499,2
3280,James Rumsey Technical Institute,1,0,5034.0,57,0.12987013,0.0,2
3282,Green Country Technology Center,1,0,2625.0,41,0.15777064504154126,0.0,2
3283,Metropolitan State University of Denver,1,0,5744.0,6,0.15777064504154126,0.09437983713587411,2
3286,Prairie View A & M University,1,0,6764.0,50,0.198825932,0.051812149,2
3287,Kean University,1,0,10918.0,36,0.170045907,0.116105585,2
3295,Dakota State University,1,0,7506.0,48,0.181184669,0.086236934,2
3299,University of North Florida,1,0,6353.0,10,0.15777064504154126,0.09437983713587411,2
3301,Chattahoochee Technical College,1,0,2572.0,12,0.15777064504154126,0.09437983713587411,2
3310,Hobe Sound Bible College,2,0,5700.0,10,0.14186649974413781,0.0,2
3315,Community Christian College,2,1,11148.0,5,0.245283019,0.0711596745923386,2
3316,James H Faulkner State Community College,1,0,4200.0,1,0.143961076,0.031196337,2
3318,Hillsborough Community College,1,0,2506.0,10,0.15777064504154126,0.09437983713587411,2
3319,Turtle Mountain Community College,2,0,2250.0,33,0.136778116,0.0,2
3329,Minnesota State Community and Technical College,1,0,5338.0,27,0.155405405,0.061330561,2
3334,Clinton Technical School,1,0,9950.0,28,0.185185185,0.09437983713587411,2
3336,Genesee Valley BOCES-Practical Nursing Program,1,0,10050.0,39,0.173684211,0.09437983713587411,2
3338,Modern Hairstyling Institute-Bayamon,3,0,7400.0,44,0.083916084,0.0,2
3340,Frontier Community College,1,0,2954.0,17,0.167330677,0.0,2
3342,Spokane Falls Community College,1,0,3489.0,55,0.143099274,0.022760291,2
3350,Great Basin College,1,0,2700.0,38,0.15777064504154126,0.09437983713587411,2
3352,Kilgore College,1,0,1368.0,50,0.158900836,0.023297491,2
3353,Delaware County Community College,1,0,4570.0,43,0.165661383,0.066348717,2
3354,Boston Baptist College,2,0,14866.0,22,0.314814815,0.0711596745923386,2
3367,Northwest Indian College,1,0,4155.0,55,0.15777064504154126,0.09437983713587411,2
3370,Lincoln University,1,0,6838.0,28,0.160057678,0.028118241,2
3372,Ivy Tech Community College-East Central,1,0,3605.0,18,0.138444414,0.018811743,2
3374,SUNY College of Technology at Alfred,1,0,7294.0,39,0.185140562,0.102008032,2
3376,North Idaho College,1,0,2974.0,16,0.157833768,0.02229945,2
3384,NorthWest Arkansas Community College,1,0,2998.0,2,0.187414501,0.03875969,2
3389,Pikes Peak Community College,1,0,3156.0,6,0.15777064504154126,0.09437983713587411,2
3391,Kauai Community College,1,0,2652.0,14,0.196275072,0.09437983713587411,2
3393,San Joaquin General Hospital School of Radiation Technology,1,0,1380.0,5,0.15777064504154126,0.09437983713587411,2
3413,Camden County College,1,0,4140.0,36,0.15777064504154126,0.09437983713587411,2
3416,Florida Gateway College,1,0,3100.0,10,0.180938198,0.09437983713587411,2
3426,Corning Community College,1,0,4611.0,39,0.163800164,0.045864046,2
3429,Southern Arkansas University Main Campus,1,0,7466.0,2,0.191489362,0.049000645,2
3431,Mitsu Sato Hair Academy,3,0,12515.0,19,0.211267606,0.04793951204880309,2
3436,Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,2,0,13300.0,5,0.333333333,0.0,2
3439,Mineral Area College,1,0,3060.0,28,0.15777064504154126,0.09437983713587411,2
3440,Southern West Virginia Community and Technical College,1,0,3124.0,57,0.15777064504154126,0.09437983713587411,2
3447,Pike County Joint Vocational School District,1,0,7980.0,40,0.168,0.09437983713587411,2
3450,Lorenzo Walker Institute of Technology,1,0,4567.0,10,0.15503876,0.0,2
3458,Clatsop Community College,1,0,4428.0,42,0.125628141,0.013819096,2
3468,Highland Community College,1,0,3159.0,17,0.16940363,0.02247191,2
3471,Rolla Technical Institute,1,0,10650.0,28,0.174603175,0.09437983713587411,2
3476,United Technical Center,1,0,3400.0,57,0.15777064504154126,0.0,2
3478,Fayette County Career & Technical Institute Practical Nursing Program,1,0,7968.0,43,0.192307692,0.09437983713587411,2
3482,College of Staten Island CUNY,1,0,6158.0,39,0.15777064504154126,0.09437983713587411,2
3483,University of Illinois at Chicago,1,0,13410.0,17,0.195061728,0.093827161,2
3515,Chipola College,1,0,3120.0,10,0.190848214,0.09437983713587411,2
3518,Cape Fear Community College,1,0,2425.0,32,0.15777064504154126,0.09437983713587411,2
3522,University of Maine at Presque Isle,1,0,7300.0,24,0.156648452,0.052823315,2
3529,Stephen F Austin State University,1,0,8412.0,50,0.17571512,0.121813582,2
3533,Mississippi State University,1,0,6772.0,30,0.154250082,0.148999015,2
3536,Atenas College,2,0,6945.0,44,0.060471976,0.0,2
3541,Potomac State College of West Virginia University,1,0,3336.0,57,0.15777064504154126,0.09437983713587411,2
3544,Prairie State College,1,0,2976.0,17,0.15777064504154126,0.09437983713587411,2
3545,Niagara County Community College,1,0,4164.0,39,0.157838701,0.067340964,2
3548,San Juan College,1,0,1338.0,37,0.15777064504154126,0.09437983713587411,2
3552,Richmond Community College,1,0,2366.0,32,0.15777064504154126,0.09437983713587411,2
3557,Lansing Community College,1,0,2720.0,26,0.145245678,0.043789809,2
3567,Wright State University-Main Campus,1,0,8542.0,40,0.143512658,0.101107595,2
3570,Alvin Community College,1,0,1510.0,50,0.15703125,0.0375,2
3579,Western Oklahoma State College,1,0,3000.0,41,0.2,0.09437983713587411,2
3581,Columbia Centro Universitario-Yauco,3,0,6390.0,44,0.087944664,0.0,2
3582,Erie Community College,1,0,4559.0,39,0.15777064504154126,0.09437983713587411,2
3584,University of Akron Wayne College,1,0,6116.0,40,0.15777064504154126,0.09437983713587411,2
3588,PJ's College of Cosmetology-Clarksville,3,0,15100.0,18,0.203488372,0.04793951204880309,2
3589,State College of Florida-Manatee-Sarasota,1,0,3074.0,10,0.166699238,0.017393004,2
3590,Martin Community College,1,0,2183.0,32,0.15777064504154126,0.09437983713587411,2
3597,Astrodome Career Centers,3,0,3560.0,50,0.181818182,0.0,2
3603,Colorado Heights University,2,0,5634.0,6,0.131182796,0.0,2
3605,Houston Community College,1,0,1630.0,50,0.15777064504154126,0.09437983713587411,2
3607,Bevill State Community College,1,0,4230.0,1,0.154015887,0.0,2
3611,Bossier Parish Community College,1,0,3292.0,21,0.120559904,0.018964479,2
3619,Highland Community College,1,0,2610.0,19,0.168207024,0.043746149,2
3632,Flathead Valley Community College,1,0,3820.0,31,0.15777064504154126,0.09437983713587411,2
3633,Tennessee College of Applied Technology-Livingston,1,0,3477.0,49,0.170316302,0.0,2
3637,New England College of Business and Finance,3,0,9235.0,22,0.258953168,0.05785124,2
3642,Randolph Community College,1,0,1790.0,32,0.15777064504154126,0.09437983713587411,2
3644,Charles H McCann Technical School,1,0,3470.0,22,0.15777064504154126,0.0,2
3646,Kentucky Mountain Bible College,2,0,7140.0,20,0.302325581,0.0711596745923386,2
3650,Shawsheen Valley Regional Vocational Technical School,1,0,9850.0,22,0.253521127,0.09437983713587411,2
3655,Middle Georgia State College,1,0,3326.0,12,0.151499572,0.039931448,2
3665,Middlesex Community College,1,0,3786.0,7,0.174851191,0.031994048,2
3682,Athens Technical College,1,0,2526.0,12,0.15777064504154126,0.09437983713587411,2
3690,Albany State University,1,0,6024.0,12,0.155451226,0.033385498,2
3695,SUNY College at Potsdam,1,0,7174.0,39,0.15777064504154126,0.09437983713587411,2
3699,SUNY Westchester Community College,1,0,4723.0,39,0.182075918,0.035281147,2
3706,Gulf Coast State College,1,0,2765.0,10,0.18557047,0.014765101,2
3713,Hazard Community and Technical College,1,0,3456.0,20,0.15777064504154126,0.09437983713587411,2
3714,Troy University-Dothan Campus,1,0,7276.0,1,0.15777064504154126,0.09437983713587411,2
3717,Troy University-Phenix City Campus,1,0,7276.0,1,0.15777064504154126,0.09437983713587411,2
3721,Arlington Baptist College,2,0,8840.0,50,0.178571429,0.05952381,2
3728,PJ's College of Cosmetology-Crestwood,3,0,15100.0,20,0.203488372,0.04793951204880309,2
3730,Tyler Junior College,1,0,2352.0,50,0.15777064504154126,0.09437983713587411,2
3735,West Virginia Northern Community College,1,0,2890.0,57,0.147832817,0.019349845,2
3740,Eastern Arizona College,1,0,1760.0,4,0.162706983,0.0,2
3741,Tri County Technology Center,1,0,2740.0,41,0.15777064504154126,0.0,2
3748,Piedmont International University,2,0,12455.0,32,0.194915254,0.0711596745923386,2
3750,Big Sandy Community and Technical College,1,0,3456.0,20,0.15777064504154126,0.09437983713587411,2
3764,GMC-Sandersville,1,0,4599.0,12,0.15777064504154126,0.09437983713587411,2
3768,Eastern Iowa Community College District,1,0,4020.0,15,0.15777064504154126,0.09437983713587411,2
3773,University of Alaska Fairbanks,1,0,4984.0,0,0.168165468,0.098920863,2
3774,Harford Community College,1,0,2593.0,23,0.16469629,0.037097432,2
3777,Central State University,1,0,6058.0,40,0.148713826,0.01607717,2
3784,Portland Community College,1,0,3448.0,42,0.131196847,0.024113255,2
3786,University of Nevada-Reno,1,0,6610.0,38,0.163285213,0.153335935,2
3789,PJ's College of Cosmetology- Jeffersonville,3,0,15100.0,18,0.203488372,0.04793951204880309,2
3795,Kentucky State University,1,0,6276.0,20,0.174689441,0.028726708,2
3801,Fort Peck Community College,1,0,2250.0,31,0.15777064504154126,0.0,2
3808,Antelope Valley College,1,0,1104.0,5,0.15777064504154126,0.09437983713587411,2
3809,College of San Mateo,1,0,1418.0,5,0.165158371,0.09437983713587411,2
3810,Midland College,1,0,2597.0,50,0.181754875,0.008356546,2
3814,College of Southern Nevada,1,0,2700.0,38,0.169857604,0.011666866,2
3816,New Mexico Institute of Mining and Technology,1,0,5714.0,37,0.187134503,0.095516569,2
3822,Frank Phillips College,1,0,2800.0,50,0.179930796,0.020761246,2
3823,Pierce College at Puyallup,1,0,3825.0,55,0.15777064504154126,0.09437983713587411,2
3825,Kiamichi Technology Center-Talihina,1,0,1312.0,41,0.129899216,0.0,2
3832,Fulton-Montgomery Community College,1,0,4108.0,39,0.15777064504154126,0.09437983713587411,2
3835,Southeast Arkansas College,1,0,2980.0,2,0.15777064504154126,0.09437983713587411,2
3836,Columbia Centro Universitario-Caguas,3,0,6390.0,44,0.087944664,0.0,2
3837,Butte College,1,0,1354.0,5,0.15777064504154126,0.09437983713587411,2
3838,California State University-San Bernardino,1,0,6550.0,5,0.15777064504154126,0.09437983713587411,2
3841,Evergreen Valley College,1,0,1326.0,5,0.15777064504154126,0.09437983713587411,2
3842,South Florida State College,1,0,3175.0,10,0.15777064504154126,0.09437983713587411,2
3864,Bunker Hill Community College,1,0,3384.0,22,0.15777064504154126,0.09437983713587411,2
3869,Lake Superior College,1,0,5087.0,27,0.15777064504154126,0.09437983713587411,2
3875,New York Institute of Beauty,3,0,8595.0,39,0.21,0.11,2
3880,Lawson State Community College-Birmingham Campus,1,0,4230.0,1,0.132750398,0.0,2
3885,Ranger College,1,0,2790.0,50,0.180408163,0.032653061,2
3894,Indian Hills Community College,1,0,3576.0,15,0.1458977,0.03192585,2
3895,University of Missouri-Kansas City,1,0,9456.0,28,0.146484834,0.114272278,2
3896,Windward Community College,1,0,2584.0,14,0.163446055,0.020933978,2
3905,City Colleges of Chicago-Kennedy-King College,1,0,3070.0,17,0.065834039,0.002751905,2
3915,Dodge City Community College,1,0,2400.0,19,0.207253886,0.025906736,2
3916,Pulaski Technical College,1,0,3507.0,2,0.116536662,0.013572543,2
3917,Washington County Community College,1,0,3580.0,24,0.190031153,0.09437983713587411,2
3918,Green River Community College,1,0,4443.0,55,0.15777064504154126,0.09437983713587411,2
3920,St Charles Community College,1,0,2400.0,28,0.15777064504154126,0.09437983713587411,2
3928,University of Houston-Victoria,1,0,6248.0,50,0.19088812,0.055940023,2
3929,Ulster County BOCES-Practical Nursing Program,1,0,11346.0,39,0.170886076,0.09437983713587411,2
3930,College of Alameda,1,0,1144.0,5,0.15777064504154126,0.09437983713587411,2
3934,Chrysm Institute of Esthetics,3,0,9650.0,52,0.24691358,0.04793951204880309,2
3938,Barton County Community College,1,0,2912.0,19,0.205072464,0.024637681,2
3940,Carver Career Center,1,0,5237.0,57,0.121212121,0.0,2
3948,Mt Diablo Adult Education,1,0,5889.0,5,0.114035088,0.0,2
3951,Kent State University at East Liverpool,1,0,5554.0,40,0.15777064504154126,0.09437983713587411,2
3960,Howard Community College,1,0,3940.0,23,0.15777064504154126,0.09437983713587411,2
3962,Cosumnes River College,1,0,1104.0,5,0.15777064504154126,0.09437983713587411,2
3963,Pinellas Technical Education Center-Clearwater,1,0,3942.0,10,0.107962213,0.0,2
3965,Nicholls State University,1,0,6468.0,21,0.15777064504154126,0.09437983713587411,2
3971,West Hills College-Lemoore,1,0,1380.0,5,0.15777064504154126,0.09437983713587411,2
3983,Richard Bland College of the College of William and Mary,1,0,4020.0,52,0.173509934,0.059602649,2
3988,Bluefield State College,1,0,5564.0,57,0.15777064504154126,0.09437983713587411,2
3997,Onondaga Community College,1,0,4756.0,39,0.15777064504154126,0.09437983713587411,2
4000,Wichita State University,1,0,6926.0,19,0.15777064504154126,0.09437983713587411,2
4002,California State University-Stanislaus,1,0,6491.0,5,0.15777064504154126,0.09437983713587411,2
4008,East Tennessee State University,1,0,7249.0,49,0.178557802,0.056466997,2
4010,Louisiana State University and Agricultural & Mechanical College,1,0,7873.0,21,0.15777064504154126,0.09437983713587411,2
4012,Kent State University at Salem,1,0,5554.0,40,0.15777064504154126,0.09437983713587411,2
4015,Edinboro University of Pennsylvania,1,0,8849.0,43,0.144888547,0.106840892,2
4017,Central Technology Center,1,0,2194.0,41,0.203821656,0.0,2
4020,Columbiana County Career and Technical Center,1,0,5645.0,40,0.08,0.0,2
4028,Wilson Community College,1,0,2393.0,32,0.15777064504154126,0.09437983713587411,2
4029,University of South Florida-Sarasota-Manatee,1,0,5587.0,10,0.15777064504154126,0.09437983713587411,2
4031,Black Hills State University,1,0,7617.0,48,0.161104718,0.106444189,2
4035,Ohio University-Chillicothe Campus,1,0,4974.0,40,0.15777064504154126,0.09437983713587411,2
4039,Kent State University at Ashtabula,1,0,5554.0,40,0.15777064504154126,0.09437983713587411,2
4042,Jackson State Community College,1,0,3604.0,49,0.15777064504154126,0.09437983713587411,2
4043,Eastern Gateway Community College,1,0,3315.0,40,0.15777064504154126,0.09437983713587411,2
4048,Abraham Baldwin Agricultural College,1,0,3848.0,12,0.180892338,0.062075655,2
4049,New Mexico State University-Main Campus,1,0,6220.0,37,0.168851718,0.030628391,2
4055,Tennessee College of Applied Technology-Ripley,1,0,3477.0,49,0.097297297,0.0,2
4056,Northampton County Area Community College-Monroe,1,0,3690.0,43,0.16229564,0.042404632,2
4062,Carl Sandburg College,1,0,3970.0,17,0.158102767,0.015810277,2
4065,University of South Carolina-Upstate,1,0,10198.0,47,0.17455522,0.074857335,2
4070,Howell Cheney Technical High School,1,0,6500.0,7,0.15777064504154126,0.09437983713587411,2
4072,Luzerne County Community College,1,0,4140.0,43,0.15777064504154126,0.09437983713587411,2
4074,California State University-Los Angeles,1,0,6344.0,5,0.15777064504154126,0.09437983713587411,2
4086,EHOVE Career Center,1,0,8900.0,40,0.17,0.09437983713587411,2
4087,Fresno City College,1,0,1142.0,5,0.15777064504154126,0.09437983713587411,2
4091,Western International University,3,0,6000.0,4,0.221932115,0.031331593,2
4101,International Professional School of Bodywork,3,0,6659.0,5,0.163793103,0.04793951204880309,2
4115,Ohio University-Eastern Campus,1,0,4778.0,40,0.15777064504154126,0.09437983713587411,2
4116,Mountwest Community and Technical College,1,0,3354.0,57,0.128190584,0.018718094,2
4124,Clayton State University,1,0,5153.0,12,0.16577967,0.033528473,2
4126,Southwestern Community College,1,0,4650.0,15,0.18699187,0.054587689,2
4127,Colegio de Cinematografía Artes y Television,3,0,6560.0,44,0.099431818,0.0,2
4128,Jefferson State Community College,1,0,4260.0,1,0.15777064504154126,0.09437983713587411,2
4131,Los Angeles Trade Technical College,1,0,1221.0,5,0.15777064504154126,0.09437983713587411,2
4132,Eastern Oregon University,1,0,7530.0,42,0.172722486,0.033175356,2
4135,Kiamichi Technology Center-Durant,1,0,3874.0,41,0.129899216,0.0,2
4137,University of Science and Arts of Oklahoma,1,0,4866.0,41,0.15777064504154126,0.09437983713587411,2
4141,Florida Atlantic University,1,0,4790.0,10,0.15777064504154126,0.09437983713587411,2
4142,Salt Lake Community College,1,0,3342.0,51,0.15777064504154126,0.09437983713587411,2
4152,Maria College of Albany,2,0,11130.0,39,0.202970297,0.079207921,2
4155,Arkansas State University-Main Campus,1,0,7510.0,2,0.185552655,0.049956484,2
4159,Paradise Valley Community College,1,0,1974.0,4,0.177690583,0.025784753,2
4160,Northland Community and Technical College - East Grand Forks,1,0,5517.0,27,0.15777064504154126,0.09437983713587411,2
4163,Eastern Washington University,1,0,7961.0,55,0.15117746,0.103868797,2
4166,Coffeyville Technical Campus,1,0,3370.0,19,0.206790124,0.031893004,2
4176,Cochise College,1,0,1752.0,4,0.172961139,0.014778325,2
4181,South Piedmont Community College,1,0,2429.0,32,0.15777064504154126,0.09437983713587411,2
4192,Mid-America Technology Center,1,0,1035.0,41,0.15777064504154126,0.0,2
4195,Baltimore City Community College,1,0,2462.0,23,0.113705584,0.0,2
4198,Angelo State University,1,0,6559.0,50,0.190618019,0.103499628,2
4202,Jones College-Jacksonville,2,0,7410.0,10,0.079019074,0.0,2
4210,Catawba Valley Community College,1,0,2485.0,32,0.15777064504154126,0.09437983713587411,2
4212,Surry Community College,1,0,2401.0,32,0.197991392,0.0,2
4215,SUNY College of Technology at Delhi,1,0,7200.0,39,0.165741136,0.125587356,2
4225,Washington County Adult Skill Center,1,0,4575.0,52,0.189393939,0.0,2
4232,Tennessee College of Applied Technology-Knoxville,1,0,3823.0,49,0.102464332,0.0,2
4236,Hinds Community College,1,0,2260.0,30,0.15777064504154126,0.09437983713587411,2
4238,Kishwaukee College,1,0,3420.0,17,0.15777064504154126,0.09437983713587411,2
4239,PJ's College of Cosmetology- Brownsburg,3,0,15100.0,18,0.203488372,0.04793951204880309,2
4240,Chemeketa Community College,1,0,4320.0,42,0.15777064504154126,0.09437983713587411,2
4242,Otero Junior College,1,0,3860.0,6,0.15720524,0.02838428,2
4252,Georgia Military College-Augusta Campus,1,0,5340.0,12,0.15777064504154126,0.09437983713587411,2
4256,Paul Mitchell the School-Jacksonville,3,0,12600.0,10,0.167213115,0.093442623,2
4260,Fort Scott Community College,1,0,2610.0,19,0.176565008,0.031300161,2
4271,Lincoln University of Pennsylvania,1,0,9804.0,43,0.193137255,0.07254902,2
4272,Bladen Community College,1,0,2361.0,32,0.15777064504154126,0.09437983713587411,2
4277,Pontifical Catholic University of Puerto Rico-Mayaguez,2,0,4738.0,44,0.157675331,0.003433055,2
4285,Associated Beth Rivkah Schools,2,0,7000.0,39,0.242424242,0.0,2
4290,Stone Child College,1,0,2505.0,31,0.15777064504154126,0.0,2
4291,Hartnell College,1,0,1340.0,5,0.15777064504154126,0.09437983713587411,2
4293,Morehead State University,1,0,7498.0,20,0.15777064504154126,0.09437983713587411,2
4295,Aims Community College,1,0,1835.0,6,0.163279857,0.032085562,2
4309,Henderson State University,1,0,7580.0,2,0.15777064504154126,0.09437983713587411,2
4317,Trinity Baptist College,2,0,9840.0,10,0.198347107,0.0711596745923386,2
4320,Indiana State University,1,0,8256.0,18,0.171685704,0.089477328,2
4322,Eastern New Mexico University-Ruidoso Campus,1,0,1012.0,37,0.15777064504154126,0.09437983713587411,2
4323,Sam Houston State University,1,0,7022.0,50,0.176361298,0.10947549,2
4325,Chief Dull Knife College,1,0,2260.0,31,0.15777064504154126,0.09437983713587411,2
4326,Eastern Idaho Technical College,1,0,2342.0,16,0.175,0.09437983713587411,2
4329,Asheville-Buncombe Technical Community College,1,0,2003.0,32,0.15777064504154126,0.09437983713587411,2
4334,TDDS Technical Institute,3,0,6245.0,40,0.170854271,0.04793951204880309,2
4341,University of Northwestern Ohio,2,0,9565.0,40,0.170145839,0.070346011,2
4347,Bristol Community College,1,0,4178.0,22,0.15777064504154126,0.09437983713587411,2
4352,Southern Crescent Technical College,1,0,4593.0,12,0.13610586,0.007325142,2
4363,Diablo Valley College,1,0,1298.0,5,0.15777064504154126,0.09437983713587411,2
4364,Oklahoma City Community College,1,0,3091.0,41,0.15777064504154126,0.09437983713587411,2
4368,Sinte Gleska University,2,0,3154.0,48,0.14186649974413781,0.0,2
4371,University of Wisconsin-Milwaukee,1,0,9300.0,56,0.148822927,0.152814739,2
4373,Scottsdale Community College,1,0,1974.0,4,0.156020658,0.042402827,2
4374,Tarleton State University,1,0,5856.0,50,0.184137819,0.085974322,2
4381,Faith Evangelical College & Seminary,2,1,7560.0,55,0.206896552,0.0711596745923386,2
4382,James Sprunt Community College,1,0,2358.0,32,0.15777064504154126,0.09437983713587411,2
4384,Virginia Highlands Community College,1,0,3990.0,52,0.15777064504154126,0.09437983713587411,2
4386,Protege Academy,3,0,13900.0,26,0.20661157,0.04793951204880309,2
4387,Twin Rivers Adult School - Grand Avenue Center,1,0,4784.0,5,0.15777064504154126,0.0,2
4393,Golden West College,1,0,1176.0,5,0.15777064504154126,0.09437983713587411,2
4398,Louisiana State University-Alexandria,1,0,5337.0,21,0.18951242,0.064397424,2
4402,Altamaha Technical College,1,0,2536.0,12,0.123478261,0.0,2
4405,West Virginia University,1,0,6456.0,57,0.15777064504154126,0.09437983713587411,2
4408,Southeastern Illinois College,1,0,2850.0,17,0.156164384,0.0,2
4417,Ocean County Vocational-Technical School,1,0,9845.0,36,0.179775281,0.06741573,2
4433,Delaware Technical Community College-Terry,1,0,3380.0,9,0.162803235,0.038814016,2
4434,Thuy Princess Beauty College,3,0,1150.0,5,0.1259623544467344,0.0,2
4440,Trinity College of Florida,2,0,13320.0,10,0.197278912,0.0711596745923386,2
4447,Northeast Technology Center-Claremore,1,0,3400.0,41,0.207894737,0.0,2
